"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"1910029","14067621211000711000000000U7","ODONTOLOGIA INTEGRAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","URUGUAY","CALLE","PERU","CALLE","COLOMBIA","CALLE","REPÚBLICA DE CHILE","216",,,,"0",,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0196","012","3221506609",,,"Fijo","20.6171803","-105.23070663","2010-07"
"9007966","14067621211001891000000000U6","ODONTOLOGIA INTEGRAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","PROLONGACION","NIZA","PRIVADA","PABLO PICASSO","CALLE","NUEVO MALECÓN",,"DOMICILIO CONOCIDO","PLAZA GENOVESA","PLANTA BAJA",,,"COLONIA","LAS GLORIAS","CENTRO Y PLAZA COMERCIAL","PLAZA GENOVESA","39 A","48333","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1669","015","3226881871",,,"Fijo","20.63516841","-105.2311329","2019-11"
"1774324","14067621211001221000000000U6","ODONTOLOGIA INTEGRAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","CUPURRI","CALLE","MARIA MONTESSORI","AVENIDA","PRISCILIANO SANCHEZ","CALLE","OCÉANO ATLÁNTICO","45","A",,,,,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0478","022","3221365984","FELIPE.JACOBO@HOTMAIL.COM",,"Fijo","20.65364367","-105.23289185","2014-12"
"7564665","14067621211002151000000000U4","ODONTOLOGIA INTEGRAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","EMILIO CARRANZA","CALLE","MIRAMAR","CALLE","NINGUNO","CALLE","ALLENDE","410",,,,,,"COLONIA","CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","002","3222277162",,,"Fijo","20.61183486","-105.2297967","2019-11"
"7500332","14067621211002081000000000U3","ODONTOLOGIA NUEVA GENERACION",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","CHINA","CALLE","12 DE OCTUBRE","CALLE","MIRAMAR","CALLE","FEDERACIÓN","298",,,,,,"COLONIA","EL MANGAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","125A","021",,,,"Fijo","20.65173604","-105.20188503","2019-11"
"1777128","14067621211001311000000000U5","ODONTOTOKINIK ARTE MEDICA",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","DE LOS TULES","CALLE","PASEO DEL SALMON","CALLE","GUACAMAYO","CALLE","PASEO DEL ACANTO","277",,,,,,"COLONIA","JARDINES VALLARTA",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","031",,,,"Fijo","20.63869187","-105.22008142","2014-12"
"6865865","14067621511000592001005745S4","OFICINA DEL LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA","LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","11 a 30 personas","AVENIDA","FRANCISCO VILLA","CALLE","CUZMALA","CALLE","PAPALOPAN","CALLE","LAGO VICTORIA","1389",,,,,,"COLONIA","CENTRO","HOSPITAL, CENTRO MEDICO O CLINICA","DIV","1","48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","041",,"BERTHAARH@HOTMAIL.COM","WWW.DIAGNOSTICOINTEGRAVALLARTA.COM","Fijo","20.61315012","-105.23318284","2019-04"
"6863108","14067624411000615001020642S3","OFICINA GUARDERÍA PATRIA Y CULTURA","GUARDERIA PATRIA Y CULTURA SC","624411","Guarderías del sector privado","0 a 5 personas","AVENIDA","GANSOS","CALLE","ALBATROS","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","ALBATROS","1","15","PLAZA MARINA","PLANTA BAJA","0",,"COLONIA","MARINA VALLARTA",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0726","011",,"GUARDERIAADMON@GMAIL.COM",,"Fijo","20.67119932","-105.25011738","2019-04"
"7564668","14067621331000381000000000U5","OPS.. ORIENTACION PSICOLOGICA",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","MERIDA","AVENIDA","FRANCISCO VILLA","CALLE","BENEMERITO DE LAS AMERICAS","CALLE","BENEMÉRITO DE LAS AMÉRICAS","274",,,,,,"COLONIA","LA VENA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","053","3221834910",,,"Fijo","20.63158084","-105.22597878","2019-11"
"7564882","14067621320000121000000000U8","OPTICA",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","RIO GRANDE","CALLE","RIO BRAVO","CALLE","RIO GUAYAQUIL","CALLE","RÍO DANUBIO","194",,,,,,"COLONIA","LOPEZ MATEOS",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2525","002",,,,"Fijo","20.62192374","-105.22347073","2019-11"
"8448283","14067621320000151000000000U5","OPTICA DIA LUZ",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","FRANCISCO I. MADERO","CALLE","ALDAMA","CALLE","LÁZARO CÁRDENAS","289",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","026","7531224967",,,"Fijo","20.65213604","-105.21615776","2019-11"
"1775777","14067464121000601010000000U1","OPTICA ECONÓMICA",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","ABASOLO","CALLE","HIDALGO","CALLE","LÁZARO CÁRDENAS","185",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","020",,"OPTICAECONOMICAPV@YAHOO.COM",,"Fijo","20.6532727","-105.21934924","2014-12"
"8448278","14067621320000141000000000U6","OPTICA ISMAR",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","ABASOLO","CALLE","5 DE SEPTIEMBRE","CALLE","5 DE MAYO","CALLE","HIDALGO","146","B",,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","017",,,,"Fijo","20.65167354","-105.22026653","2019-11"
"7565122","14067621320000131000000000U7","OPTICA JIMELI",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","PERU","CALLE","REPUBLICA DE CHILE","CALLE","URUGUAY","AVENIDA","MÉXICO","1121",,,,"0",,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0196","023","3221054644",,,"Fijo","20.61713426","-105.23098178","2019-11"
"9013149","14067621320000101000000000U0","OPTICA VITHAM",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","UNIVERSIDAD DE GUADALAJARA","CALLE","PREPARATORIA","CALLE","DE LOS MAESTROS","CALLE","SECUNDARIA","105",,,,,,"COLONIA","EDUCACION",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","006","3221306609",,,"Fijo","20.66022354","-105.23681633","2019-11"
"1928655","14067621320000031000000000M9","OPTICALIA",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","INDEPENDENCIA","CALLE","5 DE MAYO","CALLE","HIDALGO","189",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","005",,"OPTICALIA.PUERTOVALLARTA@GMAIL.COM",,"Fijo","20.65170206","-105.2188838","2010-07"
"1660306","14067621320000051000000000U7","OPTICAS AXIS",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","REVOLUCION","CALLE","GUERRERO","CALLE","MORELOS","CALLE","JOAQUÍN AMARO","496",,,,,,"COLONIA","DE LAS JUNTAS DELEGACION",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","0694","029","3221142650",,,"Fijo","20.6965964","-105.24257669","2013-07"
"1928515","14067621320000061000000000S6","OPTICAS MAS AHORRO",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","EMILIANO ZAPATA","CALLE","HIDALGO","CALLE","20 DE NOVIEMBRE","193",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","006","0132222249062","IRLIPICA9_23@HOTMAIL.COM",,"Fijo","20.65216277","-105.21879398","2010-07"
"8691365","14067621320000091000000000S3","OPTICAS MAS AHORRO",,"621320","Consultorios de optometría","0 a 5 personas","CALLE","ENCINO","AVENIDA","PRISCILIANO SANCHEZ","CALLE","MARINA REAL","CALLE","MARINA HACIENDA DEL MAR","605",,,,"5",,"COLONIA","ALBATROS",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","025",,"OPTICAS_MAS_AHORRO2_@HOTMAIL.COM","WWW.OPTICAS_MAS_AHORRO.COM.MX","Fijo","20.6562675","-105.22510835","2019-11"
"1660299","14067621113000461000000000U7","OPTICAS OCI","CONCEPTOS INTEGRALES AXIS SA DE CV","621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","RIO CUZMALA","AVENIDA","JESUS RODRIGUEZ BARBA","CALLE","LAGO VICTORIA","1319",,,,,,"RESIDENCIAL","LOS SAUCES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","046","3222252202","OPTICAOCIPV@YAHOO.COM.MX","WWW.OPTICAOCI.COM.MX","Fijo","20.64196527","-105.22110462","2012-06"
"7564673","14067621331000391000000000U4","ORIENTACIÓN PSICOLOGICA",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","BENEMÉRITO DE LAS AMÉRICAS","AVENIDA","FRANCISCO VILLA","CALLE","BENEMERITO DE LAS AMERICAS","CALLE","BENEMÉRITO DE LAS AMÉRICAS","274",,,,"0",,"COLONIA","LA VENA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","053",,,,"Fijo","20.63122616","-105.22566874","2019-11"
"1779213","14067621398000401000000000U0","ORIENTAL HEALING PV",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","CONSTITUCION","CALLE","VENUSTIANO CARRANZA","CALLE","LAZARO CARDENAS","CALLE","INSURGENTES","287",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","005","3222220485","ORIENTAHEALING@GMAIL.COM","WWW.ORIENTALHEALINGPV.COM","Fijo","20.60320916","-105.23479131","2014-12"
"9007732","14067621113001091000000000U1","ORTHO VALLARTA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","136",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 2","212",,"COLONIA","CONDOMINIO PUERTO DE LUNA","HOSPITAL, CENTRO MEDICO O CLINICA","VALLARTA MEDICAL CENTER","212","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3221507445","ADMINCONSUL@VALLARTAMEDICALCENTER.MX","WWW.ORTHOVALLARTA.COM","Fijo","20.64000618","-105.23209546","2019-11"
"1912811","14067621211000481000000000U7","ORTODONCIA CONSULTORIO DENTAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","JUAREZ","CALLE","MINA","CALLE","GALEANA","CALLE","MORELOS","479",,"EDIFICIO SIN NOMBRE","PISO 2","13",,"COLONIA","PUERTO VALLARTA CENTRO","EDIFICIO COMERCIAL Y DE SERVICIOS","PLAZA BAUNGARTEN","13","48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1692","021","3222231316","FEGUJI@HOTMAIL.COM",,"Fijo","20.60969345","-105.23446535","2010-07"
"7898107","14067621398000581000000000U9","OTROS CONSULTORIOS DEL SECTOR PRIVADO PARA EL CUIDADO DE LA SALUD",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","116",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 1","1",,"COLONIA","CONDOMINIO PUERTO DE LUNA","HOSPITAL, CENTRO MEDICO O CLINICA","MEDICA VALLARTA","1","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3221111833","MEDPODIATRA@GMAIL.COM",,"Fijo","20.63971971","-105.23220651","2019-11"
"1777893","14067621113000451000000000U8","OYEME AUDIOLOGIA Y OTONEUROLOGIA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","RAFAEL OSUNA","CALLE","LUCERNA","CALLE","BERLIN","CALLE","BERNA","512",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","003","3222932691",,,"Fijo","20.6328056","-105.22655069","2014-12"
"1928438","14067621113000181000000000U1","PEDIATRA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","JUAREZ","CALLE","VICENTE GUERRERO","CALLE","LÁZARO CÁRDENAS","609",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","009",,,,"Fijo","20.65258264","-105.2175299","2010-07"
"1778559","14067621113000611000000000U7","PEDIATRA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","ALLENDE","CALLE","GUADALUPE SANCHEZ","CALLE","JUAREZ","CALLE","31 DE OCTUBRE","211",,,,,,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","016",,"MARANTONI5@MSN.COM",,"Fijo","20.61311421","-105.23190325","2014-12"
"1777597","14067621398000361000000000U6","PEDICURE CLINICO SIN NOMBRE",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","ANDADOR","BASILIO BADILLO","CALLE","CARLOS R. PALACIOS","CALZADA","GONZALEZ GALLO","AVENIDA","FIDEL VELÁZQUEZ","561",,,,,,"COLONIA","INFONAVIT CTM",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1705","018","3221078162",,,"Fijo","20.64539271","-105.21380748","2014-12"
"1777303","14067621211000121000000000U9","PEKE DENT CONSULTORIO DENTAL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","FIDEL VELAZQUEZ","AVENIDA","HACIENDA EL PITILLAL","CALZADA","GONZALEZ GALLO","CALLE","LUCERO","601","B",,,,,"COLONIA","VIDA VALLARTA",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","075A","044","3222227622","PEKEDENT@HOTMAIL.COM",,"Fijo","20.64604364","-105.21417414","2014-12"
"7500006","14067621211002041000000000U7","PERFE DENT",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","CANDIDO AGUILAR","CALLE","CANDIDO AGUILAR","CALLE","GUERRERO","CALLE","JOAQUÍN AMARO","484",,,,,,"COLONIA","DE LAS JUNTAS DELEGACION",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","0694","029",,,,"Fijo","20.69711252","-105.24303281","2019-11"
"6744276","14067621491000001001000000U1","PRO - MEDICA","PROMEDICA PV SC","621491","Otros centros del sector privado para la atención de pacientes que no requieren hospitalización","6 a 10 personas","AVENIDA","LOS TULES","CALLE","ESPAÑA","CALLE","RIO AMARILLO","CALLE","MELCHOR OCAMPO","158",,,,,,"COLONIA","LOS TABACHINES",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","035",,,,"Fijo","20.64142384","-105.23161714","2016-10"
"7480543","14067621113000731000000000U3","PROVIQUER",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","ENCINO","CALLE","MARINA REAL","CALLE","MARINA HACIENDA DEL MAR","CALLE","MARINA PALMIRA","116",,,,"0",,"RESIDENCIAL","ALBATROS",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","026",,"PROVIQUER@HOTMAIL.COM",,"Fijo","20.65663466","-105.22549769","2019-11"
"1929338","14067621311000102001000000U7","PROYECTO PITILLAL BUSCA UN AMIGO","PROYECTO PITILLAL BUSCA UN AMIGO AC","621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","6 a 10 personas","CALLE","CHIHUAHUA","CALLE","16 DE SEPTIEMBRE","PRIVADA","12 DE OCTUBRE","CALLE","JALISCO","484",,,,"0",,"COLONIA","BOBADILLA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0514","006","3222314869","PROYECTOPITILLAL@HOTMAIL.COM",,"Fijo","20.65956306","-105.22213679","2010-07"
"7565481","14067621331000411000000000U0","PSICOLOGIA CLINICA",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","FLAMINGOS","CALLE","GOLONDRINA","CALLE","ALONDRA","CALLE","FRANCISCO VILLA","127",,,,,,"COLONIA","FRACCIONAMIENTO LOS MANGOS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","021","3221050324",,,"Fijo","20.64342474","-105.22000306","2019-11"
"1907273","14067621331000151000000000U2","PSICOLOGIA CLINICA APSE ATENCION PSICOLOGICA ESPECIALIZADA",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","AVENIDA","PASEO DE LA MARINA","CALLE","PROA","AVENIDA","FRANCISCO MEDINA ASCENCIO","3945",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"FRACCIONAMIENTO","MARINA VALLARTA","CENTRO Y PLAZA COMERCIAL","PLAZA NEPTUNO","F 7F9","48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0726","012","322090030",,"WWW.ATECIONPSICOLOGICA.COM.MX","Fijo","20.66780667","-105.24829165","2014-12"
"7565482","14067621331000421000000000U9","PSICOLOGIA CLINICA INFANTIL",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","FLAMINGOS","CALLE","GOLONDRINA","CALLE","ALONDRA","CALLE","FRANCISCO VILLA","127",,,,,,"COLONIA","FRACCIONAMIENTO LOS MANGOS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","021","3222935266",,,"Fijo","20.64342474","-105.22000306","2019-11"
"8983909","14067621311000201000000000U7","PURA VIDA",,"621311","Consultorios de quiropráctica del sector privado","0 a 5 personas","CARRETERA","TEPIC A VALLARTA","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","A BOCA DE TOMATES","5735",,"EDIFICIO SIN NOMBRE","PISO 1","42",,"LOCALIDAD","FRACC AEROPUERTO","EDIFICIO COMERCIAL Y DE SERVICIOS","PLAZA CANALAN","42","48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","1300","030",,,,"Fijo","20.68891305","-105.2496181","2019-11"
"7480374","14067812110009661000000000U8","QUIRO MASAJES KALMA",,"621311","Consultorios de quiropráctica del sector privado","0 a 5 personas","CALLE","JUAREZ","CALLE","REVOLUCION","CALLE","LAZARO CARDENAS","CALLE","VICENTE GUERRERO","278",,,,,"A","COLONIA","CENTRO PITILLAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","023",,,,"Fijo","20.6535798","-105.21733067","2019-11"
"1778568","14067621311000171000000000U2","QUIROAJUSTES",,"621311","Consultorios de quiropráctica del sector privado","0 a 5 personas","CALLE","GUADALUPE SANCHEZ","CALLE","ALLENDE","CALLE","PIPILA","CALLE","JUÁREZ","823",,,,,,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","015",,"QUIROAJUSTES@HOTMAIL.COM",,"Fijo","20.61263035","-105.23180448","2014-12"
"9012852","14067621311000221000000000U5","QUIROPRAXIA ANCESTRAL INCA MASAJE",,"621311","Consultorios de quiropráctica del sector privado","0 a 5 personas","CALLE","BARRANQUILLA","CALLE","RESPLANDOR","CALLE","BUENOS AIRES","CALLE","AL SOMBRÍO","1611",,,,,,"COLONIA","VISTA DORADA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2440","001",,,,"Fijo","20.6623126","-105.1899483","2019-11"
"1915827","14067623991000022000000000U4","REFUGIO INFANTIL SANTA ESPERANZA","REFUGIO INFANTIL SANTA ESPERANZA AC","623991","Orfanatos y otras residencias de asistencia social del sector privado","11 a 30 personas","CALLE","FLORES MAGON","CALLE","PEDRO MORENO","ANDADOR","JUAN RULFO","CALLE","CLEMENTO OROZCO","251",,,,,,"COLONIA","BENITO JUAREZ",,,,"48389","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2559","011","3222227857",,,"Fijo","20.59984649","-105.22673579","2010-07"
"7500329","14067621341000211000000000U3","REHABILITACION FISICA",,"621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","0 a 5 personas","CALLE","24 DE JUNIO","CALLE","ALDAMA","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","18 DE MARZO","570",,,,"0",,"COLONIA","LOMA BONITA",,,,"48295","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0923","039",,,,"Fijo","20.6617831","-105.21157167","2019-11"
"7614568","14067621113001151000000000U3","RHEUMAR SOLUCIONES EN ARTRITIS Y DERMATOLOGIA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","RIO CUZMALA","CALLE","RIO PAPALOAPAN","CALLE","LAGO VICTORIA","1389","E",,,,,"COLONIA","LOS SAUCES",,,,"48313","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","038","3222252079","DRAJENNIFER.RHEUMA@GMAIL.COM",,"Fijo","20.64354507","-105.22080288","2019-11"
"7500268","14067621320000112000000000S7","ROMA LAZOS OPTICA MOVIL",,"621320","Consultorios de optometría","6 a 10 personas","CALLE","CUAUHTEMOC","CALLE","8 DE MAYO","CALLE","PRIMERO DE JUNIO","CALLE","8 DE MAYO","509",,,,"0",,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0533","002","8118023611","PUERTOVALLARTAROOMALAZOS@GMAIL.COM",,"Fijo","20.65884619","-105.21173478","2019-11"
"8983898","14067621511000611000054276M2","SAN PABLO LABORATORIO ANALISIS CLINICOS","LABORATORIOS Y ANALISIS DEL PUERTO SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","REVOLUCION","CALLE","ABASOLO","CALLE","HIDALGO","CALLE","24 DE FEBRERO","165","A",,,,,"COLONIA","EL CALVARIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0529","026","3221484992",,,"Fijo","20.65480214","-105.21879139","2019-11"
